load_scenario,load_scenario_idx,horizon_step,load,p_mw,q_mvar
19,22357,0,11,3.3578482365458573,0.8807470784382577
19,22357,0,12,9.816327601472704,4.217385191743828
19,22357,0,13,8.205405070718736,2.7534916344693747
20,22358,0,0,0.0036554620829800655,0.0
20,22358,0,1,15.59093112494903,9.124646326583074
20,22358,0,2,48.63959928647635,9.810534887930473
20,22358,0,3,26.8375092810038,-2.189671259328762
20,22358,0,4,2.8803419102919143,0.6063877705877715
20,22358,0,5,7.077064309096491,4.739105564127115
20,22358,0,6,0.0036554620829800655,0.0
20,22358,0,7,0.0036554620829800655,0.0
20,22358,0,8,17.825894323397232,10.030842229437088
20,22358,0,9,4.871529149294432,3.1394298962119667
20,22358,0,10,1.9730394386069205,1.014705996997845
20,22358,0,11,3.4747850340742676,0.9114190253309555
20,22358,0,12,10.161793026704668,4.36580737443608
20,22358,0,13,8.791358451097304,2.9501202856031226
21,22359,0,0,0.008074442154853756,0.0
21,22359,0,1,15.960709452849468,9.3410603710225
21,22359,0,2,52.881894175241584,10.666199462097559
21,22359,0,3,29.138752739344103,-2.3774296168084104
21,22359,0,4,3.1155212140332873,0.6558992029543763
21,22359,0,5,7.703389226791027,5.1585195715118495
21,22359,0,6,0.008074442154853756,0.0
21,22359,0,7,0.008074442154853756,0.0
21,22359,0,8,19.012979670038177,10.698829238055382
21,22359,0,9,5.285968413728638,3.4065129777362326
21,22359,0,10,2.0872963504820277,1.0734666945336144
21,22359,0,11,3.735146602643984,0.9797105843000614
21,22359,0,12,10.89998827394655,4.682957925102962
21,22359,0,13,9.514750290027937,3.1928692248415897
22,22360,0,0,0.00931501344471286,0.0
22,22360,0,1,16.66420811950106,9.752785397127347
22,22360,0,2,56.8850608057121,11.473632221958916
22,22360,0,3,30.624471574925987,-2.4986493544395683
22,22360,0,4,3.4456112533267325,0.725391842805628
22,22360,0,5,8.192367229012543,5.485960197999471
22,22360,0,6,0.00931501344471286,0.0
22,22360,0,7,0.00931501344471286,0.0
22,22360,0,8,19.90308068814021,11.19969964146195
22,22360,0,9,5.758398094283596,3.710967660760539
22,22360,0,10,2.189172716179219,1.125860254035027
22,22360,0,11,4.035073216909141,1.0583798601728895
22,22360,0,12,11.157388589224801,4.793544727222508
22,22360,0,13,10.336718852483205,3.4686976015044313
23,22361,0,0,0.00931501344471286,0.0
23,22361,0,1,17.270096179610263,10.107383478389417
23,22361,0,2,59.93361523061257,12.088521118701047
23,22361,0,3,32.250644398212756,-2.631328727050832
23,22361,0,4,3.7522592325069057,0.789949312106717
23,22361,0,5,8.459184709108955,5.66463261770689
23,22361,0,6,0.00931501344471286,0.0
23,22361,0,7,0.00931501344471286,0.0
23,22361,0,8,20.962527829482376,11.795863117607032
23,22361,0,9,6.187356335955624,3.987407416504735
23,22361,0,10,2.300822651871221,1.1832802209623425
23,22361,0,11,4.243223832741888,1.1129767430142659
23,22361,0,12,11.42502556066327,4.9085295001368126
23,22361,0,13,10.815890623487855,3.6294934978147166
24,22362,0,0,0.01003522577468452,0.0
24,22362,0,1,17.73999882533015,10.382395625884467
24,22362,0,2,63.411277047014956,12.789960338569895
24,22362,0,3,33.8938432482354,-2.765397252471089
24,22362,0,4,4.055747307846739,0.8538415384940504
24,22362,0,5,8.761105323364248,5.8668116004671305
24,22362,0,6,0.01003522577468452,0.0
24,22362,0,7,0.01003522577468452,0.0
24,22362,0,8,21.948235739042275,12.350532653155993
24,22362,0,9,6.511779421910665,4.196480071897984
24,22362,0,10,2.416283865350505,1.2426602736088312
24,22362,0,11,4.400020274637197,1.1541036785933632
24,22362,0,12,11.816097154849736,5.076545444305813
24,22362,0,13,11.259300114311175,3.7782886289634816
